商品ID,类别ID,门店编号,单价,销量,成交时间,订单ID
30008276,911010501,CDXL,15.41,0.994,2017/1/3 19:08,20170103CDLG000410056661
30212189,914120305,CDXL,5.42,1,2017/1/3 19:08,20170103CDLG000410056661
30008149,911010500,CDXL,19.62,1,2017/1/3 19:08,20170103CDLG000410056661
29989157,923000000,CDXL,5.6,0.97,2017/1/3 19:08,20170103CDLG000410056661
30202891,914040302,CDXL,6.72,1,2017/1/3 19:08,20170103CDLG000410056661
30112129,914100004,CDXL,12.62,1,2017/1/3 19:08,20170103CDLG000410056662
30023177,922000103,CDXL,6.2,0.593,2017/1/3 19:08,20170103CDLG000410056662
30165986,914000002,CDXL,9.52,1,2017/1/3 19:08,20170103CDLG000410056662
29989161,923000006,CDXL,15.6,0.438,2017/1/3 19:08,20170103CDLG000410056662
30156634,922000103,CDXL,37.61,0.487,2017/1/3 19:08,20170103CDLG000410056662
30096418,912060403,CDXL,19.41,0.374,2017/1/3 19:10,20170103CDLG000410056663
30003961,914000001,CDXL,7.32,1,2017/1/3 19:10,20170103CDLG000410056664
29989105,922000000,CDXL,2.8,1.415,2017/1/3 19:10,20170103CDLG000410056664
30020052,923000002,CDXL,6.2,1.277,2017/1/3 19:10,20170103CDLG000410056664
30044266,912000103,CDXL,12.62,0.2,2017/1/3 19:10,20170103CDLG000410056664
30010045,911000000,CDXL,5.52,1,2017/1/3 19:10,20170103CDLG000410056664
29989143,923000001,CDXL,5,1.283,2017/1/3 19:10,20170103CDLG000410056664
30008389,912060302,CDXL,25.27,0.191,2017/1/3 19:10,20170103CDLG000410056664
30163281,914010000,CDXL,2,1,2017/1/3 19:12,20170103CDLG000410056665
30163281,914010000,CDXL,2,1,2017/1/3 19:12,20170103CDLG000410056665
30009239,910030203,CDXL,10.42,1,2017/1/3 19:12,20170103CDLG000410056665
30006263,914100001,CDXL,5.52,1,2017/1/3 19:12,20170103CDLG000410056665
30006263,914100001,CDXL,5.52,1,2017/1/3 19:12,20170103CDLG000410056665
30022688,931000503,CDXL,2.52,1,2017/1/3 19:12,20170103CDLG000410056665
30022688,931000503,CDXL,2.52,1,2017/1/3 19:12,20170103CDLG000410056665
30156015,930040005,CDXL,8.52,1,2017/1/3 19:12,20170103CDLG000410056665
30167489,931010003,CDXL,5.32,1,2017/1/3 19:13,20170103CDLG000410056666
29989061,922000000,CDXL,5.62,0.1,2017/1/3 19:15,20170103CDLG000410056667
30020095,923000010,CDXL,7.59,0.602,2017/1/3 19:15,20170103CDLG000410056667
29989065,922000000,CDXL,21.64,0.159,2017/1/3 19:15,20170103CDLG000410056667
29989065,922000000,CDXL,21.66,0.177,2017/1/3 19:15,20170103CDLG000410056667
29989072,922000002,CDXL,0.78,1.41,2017/1/3 19:17,20170103CDLG000410056668
29989065,922000000,CDXL,21.66,0.177,2017/1/3 19:17,20170103CDLG000410056668
30027007,923000006,CDXL,5.6,1.238,2017/1/3 19:17,20170103CDLG000410056668
30027007,923000006,CDXL,5.6,0.953,2017/1/3 19:18,20170103CDLG000410056669
30072111,923000006,CDXL,2,0.7,2017/1/3 19:18,20170103CDLG000410056669
30006039,915010001,CDXL,11.58,0.209,2017/1/3 19:19,20170103CDLG000410056670
30006222,914100004,CDXL,5.12,1,2017/1/3 19:19,20170103CDLG000410056670
30023195,922000001,CDXL,1.98,0.404,2017/1/3 19:19,20170103CDLG000410056670
30055256,915030100,CDXL,5.34,0.874,2017/1/3 19:19,20170103CDLG000410056670
29989120,922000003,CDXL,3.59,0.302,2017/1/3 19:19,20170103CDLG000410056670
30006263,914100001,CDXL,5.52,1,2017/1/3 19:19,20170103CDLG000410056670
30005899,914050102,CDXL,2,1,2017/1/3 19:19,20170103CDLG000410056670
30005899,914050102,CDXL,2,1,2017/1/3 19:19,20170103CDLG000410056670
30001302,931020102,CDXL,7.52,1,2017/1/3 19:21,20170103CDLG000410056671
30023195,922000001,CDXL,1.98,0.657,2017/1/3 19:21,20170103CDLG000410056671
30006260,914100003,CDXL,2.62,1,2017/1/3 19:21,20170103CDLG000410056671
30006260,914100003,CDXL,2.62,1,2017/1/3 19:21,20170103CDLG000410056671
30010045,911000000,CDXL,5.52,1,2017/1/3 19:21,20170103CDLG000410056671
30201941,931000200,CDXL,3.92,2,2017/1/3 19:21,20170103CDLG000410056671
30027163,915020000,CDXL,7.42,0.628,2017/1/3 19:22,20170103CDLG000410056672
30006041,915010000,CDXL,7.58,1.156,2017/1/3 19:22,20170103CDLG000410056672
30006263,914100001,CDXL,5.52,1,2017/1/3 19:22,20170103CDLG000410056672
30006246,914100001,CDXL,5.52,1,2017/1/3 19:22,20170103CDLG000410056672
30054791,912060003,CDXL,31.2,0.551,2017/1/3 19:22,20170103CDLG000410056672
30008988,911000100,CDXL,12.42,1,2017/1/3 19:23,20170103CDLG000410056673
30020049,923000002,CDXL,6.8,0.752,2017/1/3 19:27,20170103CDLG000410056674
30201941,931000200,CDXL,4.9,-5,2017/1/3 19:28,20170103CDLG000410056675
29989153,923000006,CDXL,7.6,0.689,2017/1/3 19:30,20170103CDLG000410056676
30195947,910030007,CDXL,4.62,1,2017/1/3 19:30,20170103CDLG000410056677
30001833,912020103,CDXL,1.7,1,2017/1/3 19:30,20170103CDLG000410056677
30008992,911000100,CDXL,2.62,1,2017/1/3 19:34,20170103CDLG000410056678
30020095,923000010,CDXL,7.61,0.363,2017/1/3 19:34,20170103CDLG000410056678
30145918,921000000,CDXL,12.52,1,2017/1/3 19:34,20170103CDLG000410056678
30171442,930020500,CDXL,19.52,1,2017/1/3 19:34,20170103CDLG000410056678
30022232,960000000,CDXL,0.3,1,2017/1/3 19:34,20170103CDLG000410056678
29989133,923000006,CDXL,11.6,0.242,2017/1/3 19:34,20170103CDLG000410056678
29989140,923000006,CDXL,7.6,0.739,2017/1/3 19:34,20170103CDLG000410056678
30059981,911000100,CDXL,10.62,1,2017/1/3 19:34,20170103CDLG000410056678
29989085,922000002,CDXL,1.18,0.593,2017/1/3 19:35,20170103CDLG000410056679
29989105,922000000,CDXL,2.8,2.107,2017/1/3 19:35,20170103CDLG000410056679
29989120,922000003,CDXL,3.6,0.377,2017/1/3 19:35,20170103CDLG000410056679
30020052,923000002,CDXL,6.2,1.216,2017/1/3 19:35,20170103CDLG000410056679
29989065,922000000,CDXL,21.57,0.205,2017/1/3 19:35,20170103CDLG000410056679
30022232,960000000,CDXL,0.3,1,2017/1/3 19:35,20170103CDLG000410056679
29989071,922000002,CDXL,3.4,1.058,2017/1/3 19:35,20170103CDLG000410056679
29989172,923000002,CDXL,9.6,1.573,2017/1/3 19:35,20170103CDLG000410056679
30071915,930000201,CDXL,10.52,1,2017/1/3 19:37,20170103CDLG000410056681
30071915,930000201,CDXL,10.52,1,2017/1/3 19:37,20170103CDLG000410056681
30142641,930020502,CDXL,9.52,1,2017/1/3 19:37,20170103CDLG000410056681
30113909,930020001,CDXL,9.52,1,2017/1/3 19:37,20170103CDLG000410056681
30031738,915030101,CDXL,4.05,2.679,2017/1/3 19:37,20170103CDLG000410056682
30013631,931070003,CDXL,13.12,1,2017/1/3 19:37,20170103CDLG000410056682
30002260,912060008,CDXL,25.37,0.167,2017/1/3 19:39,20170103CDLG000410056683
30031938,912060403,CDXL,16.8,0.128,2017/1/3 19:39,20170103CDLG000410056683
30078251,912060008,CDXL,15.59,0.313,2017/1/3 19:39,20170103CDLG000410056683
30002263,912060008,CDXL,26.82,0.261,2017/1/3 19:39,20170103CDLG000410056683
30001568,910020208,CDXL,12.12,1,2017/1/3 19:39,20170103CDLG000410056684
30020052,923000002,CDXL,6.2,2.629,2017/1/3 19:40,20170103CDLG000410056685
30022232,960000000,CDXL,0.3,1,2017/1/3 19:40,20170103CDLG000410056685
30020052,923000002,CDXL,6.2,2.66,2017/1/3 19:40,20170103CDLG000410056685
30020052,923000002,CDXL,6.2,2.781,2017/1/3 19:40,20170103CDLG000410056685
30006039,915010001,CDXL,11.58,0.619,2017/1/3 19:42,20170103CDLG000410056686
29989085,922000002,CDXL,1.18,0.932,2017/1/3 19:42,20170103CDLG000410056686
30013839,914110004,CDXL,2.62,1,2017/1/3 19:42,20170103CDLG000410056686
30013840,914110004,CDXL,2.62,1,2017/1/3 19:42,20170103CDLG000410056686
30026123,912060001,CDXL,33.46,0.263,2017/1/3 19:42,20170103CDLG000410056686
30048072,914110003,CDXL,4.52,1,2017/1/3 19:42,20170103CDLG000410056686
30073491,912500102,CDXL,21.4,0.349,2017/1/3 19:42,20170103CDLG000410056686
30129933,912060403,CDXL,27.32,0.13,2017/1/3 19:42,20170103CDLG000410056686
30073663,912060303,CDXL,43.61,0.366,2017/1/3 19:47,20170103CDLG000410056687
30080875,930040206,CDXL,22.52,1,2017/1/3 19:47,20170103CDLG000410056687
30115853,912030500,CDXL,5.42,1,2017/1/3 19:47,20170103CDLG000410056687
30144186,912060303,CDXL,39.25,0.27,2017/1/3 19:47,20170103CDLG000410056687
30150524,930020001,CDXL,20.52,1,2017/1/3 19:47,20170103CDLG000410056687
30020055,923000002,CDXL,9.6,1.794,2017/1/3 19:47,20170103CDLG000410056687
30131206,912500100,CDXL,4.12,1,2017/1/3 19:47,20170103CDLG000410056687
30090265,912040107,CDXL,23.12,1,2017/1/3 19:47,20170103CDLG000410056687
30022232,960000000,CDXL,0.3,1,2017/1/3 19:47,20170103CDLG000410056687
30167785,930040003,CDXL,7.52,1,2017/1/3 19:47,20170103CDLG000410056687
30171442,930020500,CDXL,19.52,1,2017/1/3 19:47,20170103CDLG000410056687
30002228,912060002,CDXL,39.23,0.26,2017/1/3 19:47,20170103CDLG000410056687
29994701,931020303,CDXL,2.72,1,2017/1/3 19:49,20170103CDLG000410056688
30017009,910030000,CDXL,4.2,7,2017/1/3 19:50,20170103CDLG000410056689
29989089,922000000,CDXL,11.58,0.301,2017/1/3 19:50,20170103CDLG000410056690
30200518,922000000,CDXL,19.62,0.215,2017/1/3 19:53,20170103CDLG000410056691
30163281,914010000,CDXL,2,1,2017/1/3 19:53,20170103CDLG000410056691
29989153,923000006,CDXL,7.58,0.226,2017/1/3 19:53,20170103CDLG000410056691
29989140,923000006,CDXL,7.59,0.79,2017/1/3 19:53,20170103CDLG000410056691
30027007,923000006,CDXL,5.6,0.97,2017/1/3 19:55,20170103CDLG000410056692
29989153,923000006,CDXL,7.6,1.003,2017/1/3 19:55,20170103CDLG000410056692
30146019,913040000,CDXL,11.72,1,2017/1/3 19:58,20170103CDLG000410056693
30152104,931060402,CDXL,10.52,1,2017/1/3 19:58,20170103CDLG000410056693
30022232,960000000,CDXL,0.3,1,2017/1/3 19:58,20170103CDLG000410056693
30167785,930040003,CDXL,7.52,1,2017/1/3 19:58,20170103CDLG000410056693
30200397,914040300,CDXL,4.52,1,2017/1/3 20:05,20170103CDLG000410056695
30200397,914040300,CDXL,4.52,1,2017/1/3 20:05,20170103CDLG000410056695
30020269,923000101,CDXL,7.6,1.128,2017/1/3 20:07,20170103CDLG000410056696
30022232,960000000,CDXL,0.3,1,2017/1/3 20:07,20170103CDLG000410056696
29989157,923000000,CDXL,5.6,1.472,2017/1/3 20:07,20170103CDLG000410056696
30002535,912040106,CDXL,7.72,1,2017/1/3 20:07,20170103CDLG000410056696
30125505,914100001,CDXL,5.62,1,2017/1/3 20:18,20170103CDLG000410056697
30125505,914100001,CDXL,5.62,1,2017/1/3 20:18,20170103CDLG000410056697
30125505,914100001,CDXL,5.62,1,2017/1/3 20:18,20170103CDLG000410056697
30125505,914100001,CDXL,5.62,1,2017/1/3 20:18,20170103CDLG000410056697
30006041,915010000,CDXL,7.58,0.754,2017/1/3 20:22,20170103CDLG000410056698
29989081,922000000,CDXL,8.19,0.28,2017/1/3 20:22,20170103CDLG000410056698
30105744,916050101,CDXL,4.12,1,2017/1/3 20:25,20170103CDLG000410056699
30105744,916050101,CDXL,4.12,1,2017/1/3 20:25,20170103CDLG000410056699
30020336,924000005,CDXL,19.6,1.301,2017/1/3 20:26,20170103CDLG000410056700
29989076,922000006,CDXL,3.58,1.034,2017/1/3 20:26,20170103CDLG000410056700
30010590,911000001,CDXL,2,1,2017/1/3 20:26,20170103CDLG000410056700
30092224,912060303,CDXL,31.2,0.627,2017/1/3 20:26,20170103CDLG000410056700
30012169,913030100,CDXL,6.72,1,2017/1/3 20:31,20170103CDLG000410056701
30008385,912060303,CDXL,25.46,0.209,2017/1/3 20:32,20170103CDLG000410056702
30096418,912060403,CDXL,19.43,0.207,2017/1/3 20:32,20170103CDLG000410056702
30005113,914120305,CDXL,3.72,1,2017/1/3 20:36,20170103CDLG000410056703
30027771,914120305,CDXL,2.32,1,2017/1/3 20:36,20170103CDLG000410056703
30005109,914120305,CDXL,3.32,1,2017/1/3 20:36,20170103CDLG000410056703
30020049,923000002,CDXL,6.8,0.947,2017/1/3 20:36,20170103CDLG000410056703
29989153,923000006,CDXL,7.6,1.153,2017/1/3 20:39,20170103CDLG000410056704
30006039,915010001,CDXL,11.58,1.087,2017/1/3 20:40,20170103CDLG000410056705
29989153,923000006,CDXL,7.6,0.977,2017/1/3 20:40,20170103CDLG000410056705
30023197,922000003,CDXL,6.8,0.655,2017/1/3 20:40,20170103CDLG000410056705
30069827,923000006,CDXL,5.12,1,2017/1/3 20:43,20170103CDLG000410056706
30100496,930040204,CDXL,7.52,1,2017/1/3 20:43,20170103CDLG000410056706
30022232,960000000,CDXL,0.3,1,2017/1/3 20:43,20170103CDLG000410056706
29989172,923000002,CDXL,9.6,1.192,2017/1/3 20:43,20170103CDLG000410056706
30008406,912060303,CDXL,29.21,0.419,2017/1/3 20:44,20170103CDLG000410056707
30036606,912060605,CDXL,31.23,0.193,2017/1/3 20:44,20170103CDLG000410056708
30167776,930040003,CDXL,1,1,2017/1/3 20:44,20170103CDLG000410056709
30000862,930020101,CDXL,7.12,1,2017/1/3 20:44,20170103CDLG000410056709
30108094,930040003,CDXL,1,1,2017/1/3 20:44,20170103CDLG000410056709
30108094,930040003,CDXL,1,1,2017/1/3 20:44,20170103CDLG000410056709
30108094,930040003,CDXL,1,1,2017/1/3 20:44,20170103CDLG000410056709
30108094,930040003,CDXL,1,1,2017/1/3 20:44,20170103CDLG000410056709
30108094,930040003,CDXL,1,1,2017/1/3 20:44,20170103CDLG000410056709
30001750,912020103,CDXL,8.32,1,2017/1/3 20:45,20170103CDLG000410056710
30179990,930040100,CDXL,5.62,1,2017/1/3 20:45,20170103CDLG000410056711
30179990,930040100,CDXL,5.62,1,2017/1/3 20:45,20170103CDLG000410056711
30114674,930040100,CDXL,4.22,1,2017/1/3 20:45,20170103CDLG000410056711
30114674,930040100,CDXL,4.22,1,2017/1/3 20:45,20170103CDLG000410056711
30165626,915010004,CDXL,13.42,1,2017/1/3 20:46,20170103CDLG000410056712
30022974,915030404,CDXL,6.18,0.976,2017/1/3 20:49,20170103CDLG000410056714
30020052,923000002,CDXL,6.2,1.246,2017/1/3 20:49,20170103CDLG000410056714
29989157,923000000,CDXL,5.6,1.789,2017/1/3 20:49,20170103CDLG000410056714
29989141,923000002,CDXL,4.8,1.293,2017/1/3 20:51,20170103CDLG000410056715
30000357,930040200,CDXL,14.52,1,2017/1/3 20:52,20170103CDLG000410056716
30017275,911000100,CDXL,13.42,1,2017/1/3 20:52,20170103CDLG000410056716
30193565,910030005,CDXL,70.42,1,2017/1/3 20:54,20170103CDLG000410056717
30168660,912500201,CDXL,6.12,1,2017/1/3 20:54,20170103CDLG000410056717
30104794,912060004,CDXL,33.22,0.491,2017/1/3 20:54,20170103CDLG000410056717
29999817,930000201,CDXL,11.52,1,2017/1/3 20:59,20170103CDLG000410056719
30136855,912060303,CDXL,17.42,0.573,2017/1/3 20:59,20170103CDLG000410056719
30213325,914100001,CDXL,4.42,1,2017/1/3 20:59,20170103CDLG000410056719
30213325,914100001,CDXL,4.42,1,2017/1/3 20:59,20170103CDLG000410056719
30008389,912060302,CDXL,25.22,0.375,2017/1/3 20:59,20170103CDLG000410056719
30021942,914120204,CDXL,2.52,1,2017/1/3 20:59,20170103CDLG000410056720
30021942,914120204,CDXL,2.52,1,2017/1/3 20:59,20170103CDLG000410056720
30003944,914120301,CDXL,3.12,1,2017/1/3 20:59,20170103CDLG000410056720
30003944,914120301,CDXL,3.12,1,2017/1/3 20:59,20170103CDLG000410056720
30003944,914120301,CDXL,3.12,1,2017/1/3 20:59,20170103CDLG000410056720
30003944,914120301,CDXL,3.12,1,2017/1/3 20:59,20170103CDLG000410056720
30005764,914040300,CDXL,6.52,1,2017/1/3 20:59,20170103CDLG000410056720
30005834,914020000,CDXL,6.12,1,2017/1/3 20:59,20170103CDLG000410056720
30007952,910030100,CDXL,1.77,13,2017/1/3 20:59,20170103CDLG000410056720
30082692,914120305,CDXL,3.62,1,2017/1/3 20:59,20170103CDLG000410056720
30082692,914120305,CDXL,3.62,1,2017/1/3 20:59,20170103CDLG000410056720
30022232,960000000,CDXL,0.3,1,2017/1/3 21:00,20170103CDLG000410056721
30008753,912500100,CDXL,3.62,1,2017/1/3 21:03,20170103CDLG000410056722
30022232,960000000,CDXL,0.3,1,2017/1/3 21:03,20170103CDLG000410056722
29989157,923000000,CDXL,5.6,1.07,2017/1/3 21:03,20170103CDLG000410056722
29989172,923000002,CDXL,9.6,0.641,2017/1/3 21:03,20170103CDLG000410056722
30001585,910020300,CDXL,5.52,1,2017/1/3 21:03,20170103CDLG000410056722
29989161,923000006,CDXL,15.6,0.582,2017/1/3 21:04,20170103CDLG000410056723
30072111,923000006,CDXL,2,0.2,2017/1/3 21:04,20170103CDLG000410056723
29989157,923000000,CDXL,5.6,0.786,2017/1/3 21:04,20170103CDLG000410056724
30002220,912060000,CDXL,25.47,0.205,2017/1/3 21:06,20170103CDLG000410056725
30020635,912060005,CDXL,15.6,0.194,2017/1/3 21:06,20170103CDLG000410056725
30006283,914100000,CDXL,5.32,1,2017/1/3 21:07,20170103CDLG000410056726
30006296,914100000,CDXL,5.32,1,2017/1/3 21:07,20170103CDLG000410056726
30042756,938030000,CDXL,3.52,1,2017/1/3 21:07,20170103CDLG000410056727
30042756,938030000,CDXL,3.52,1,2017/1/3 21:07,20170103CDLG000410056727
30209977,938030000,CDXL,6.42,1,2017/1/3 21:07,20170103CDLG000410056727
30050864,914050501,CDXL,6.72,1,2017/1/3 21:09,20170103CDLG000410056729
30213325,914100001,CDXL,4.42,1,2017/1/3 21:09,20170103CDLG000410056729
30092224,912060303,CDXL,31.19,0.396,2017/1/3 21:09,20170103CDLG000410056729
30092224,912060303,CDXL,31.24,0.449,2017/1/3 21:09,20170103CDLG000410056729
30200388,914070100,CDXL,6.52,1,2017/1/3 21:09,20170103CDLG000410056729
30006263,914100001,CDXL,5.52,1,2017/1/3 21:10,20170103CDLG000410056730
29989140,923000006,CDXL,7.6,1.003,2017/1/3 21:10,20170103CDLG000410056730
30064520,914000201,CDXL,5.52,1,2017/1/3 21:10,20170103CDLG000410056731
30119334,922000000,CDXL,14.78,0.455,2017/1/3 21:10,20170103CDLG000410056731
29989105,922000000,CDXL,2.8,0.849,2017/1/3 21:10,20170103CDLG000410056731
30001585,910020300,CDXL,5.52,7,2017/1/3 21:11,20170103CDLG000410056732
29989149,923000004,CDXL,6.8,0.975,2017/1/3 21:13,20170103CDLG000410056733
29989161,923000006,CDXL,15.6,0.244,2017/1/3 21:13,20170103CDLG000410056733
30166132,930040000,CDXL,5.52,1,2017/1/3 21:13,20170103CDLG000410056733
30010566,914110101,CDXL,14.52,1,2017/1/3 21:16,20170103CDLG000410056735
30023041,923000006,CDXL,3.2,1.173,2017/1/3 21:16,20170103CDLG000410056735
30113344,912060303,CDXL,13.41,0.348,2017/1/3 21:16,20170103CDLG000410056735
29989156,923000000,CDXL,10.8,1.583,2017/1/3 21:16,20170103CDLG000410056735
30020055,923000002,CDXL,9.6,0.982,2017/1/3 21:16,20170103CDLG000410056735
30202378,931060000,CDXL,7.52,1,2017/1/3 21:16,20170103CDLG000410056735
30006263,914100001,CDXL,5.52,1,2017/1/3 21:16,20170103CDLG000410056735
30022232,960000000,CDXL,0.3,1,2017/1/3 21:16,20170103CDLG000410056735
30001975,912030001,CDXL,3.32,1,2017/1/3 21:16,20170103CDLG000410056735
30094733,923000000,CDXL,14.63,0.773,2017/1/3 21:16,20170103CDLG000410056735
29989140,923000006,CDXL,7.6,0.639,2017/1/3 21:16,20170103CDLG000410056735
29989172,923000002,CDXL,9.6,1.172,2017/1/3 21:16,20170103CDLG000410056735
30135342,931060000,CDXL,13.52,1,2017/1/3 21:16,20170103CDLG000410056735
30020052,923000002,CDXL,6.2,2.158,2017/1/3 21:22,20170103CDLG000410056736
30171264,920000400,CDXL,1.5,45,2017/1/3 6:06,20170103CDLG000510025097
29989264,920090000,CDXL,1.5,30,2017/1/3 6:06,20170103CDLG000510025097
30171265,920090000,CDXL,1.5,45,2017/1/3 6:06,20170103CDLG000510025097
30209296,921000002,CDXL,1,25,2017/1/3 6:06,20170103CDLG000510025097
30007869,910000000,CDXL,21.62,1,2017/1/3 6:25,20170103CDLG000510025098
29989061,922000000,CDXL,5.6,1.02,2017/1/3 6:32,20170103CDLG000510025099
30005724,914050005,CDXL,0.6,5,2017/1/3 6:32,20170103CDLG000510025099
29989076,922000006,CDXL,2.89,2.168,2017/1/3 6:32,20170103CDLG000510025099
29989083,922000000,CDXL,3.36,2.022,2017/1/3 6:32,20170103CDLG000510025099
29989091,922000000,CDXL,4.2,1.638,2017/1/3 6:32,20170103CDLG000510025099
29989613,922000005,CDXL,2.28,2.377,2017/1/3 6:32,20170103CDLG000510025099
30006208,915000101,CDXL,47.42,0.592,2017/1/3 6:32,20170103CDLG000510025099
30023172,922000004,CDXL,4.49,2.05,2017/1/3 6:32,20170103CDLG000510025099
30031960,915030104,CDXL,4.4,19.998,2017/1/3 6:32,20170103CDLG000510025099
30031960,915030104,CDXL,4.4,20,2017/1/3 6:32,20170103CDLG000510025099
30031960,915030104,CDXL,4.4,20,2017/1/3 6:32,20170103CDLG000510025099
30031960,915030104,CDXL,4.4,20,2017/1/3 6:32,20170103CDLG000510025099
30031960,915030104,CDXL,4.4,20,2017/1/3 6:32,20170103CDLG000510025099
29989066,922000004,CDXL,7.6,1.697,2017/1/3 6:32,20170103CDLG000510025099
30006206,915000003,CDXL,25.22,2.551,2017/1/3 6:32,20170103CDLG000510025099
30023187,922000003,CDXL,2.57,2.084,2017/1/3 6:32,20170103CDLG000510025099
30151326,924000000,CDXL,19.58,6.152,2017/1/3 6:32,20170103CDLG000510025099
30173848,920090000,CDXL,1.3,5,2017/1/3 6:32,20170103CDLG000510025099
30173851,920090000,CDXL,9.62,1.5,2017/1/3 6:32,20170103CDLG000510025099
30173851,920090000,CDXL,9.62,1.1,2017/1/3 6:32,20170103CDLG000510025099
29989073,922000002,CDXL,3.87,2.174,2017/1/3 6:32,20170103CDLG000510025099
29989060,922000000,CDXL,9.6,1.092,2017/1/3 6:32,20170103CDLG000510025099
29989094,922000006,CDXL,1.6,8.838,2017/1/3 6:32,20170103CDLG000510025099
29989105,922000000,CDXL,2.8,2.447,2017/1/3 6:32,20170103CDLG000510025099
29989058,922000001,CDXL,1.98,5.556,2017/1/3 6:32,20170103CDLG000510025099
29989059,922000003,CDXL,2.58,3.411,2017/1/3 6:32,20170103CDLG000510025099
29989071,922000002,CDXL,3.4,10.291,2017/1/3 6:32,20170103CDLG000510025099
30023197,922000003,CDXL,6.8,2.897,2017/1/3 6:32,20170103CDLG000510025099
30214804,925090000,CDXL,33.42,1.365,2017/1/3 6:32,20170103CDLG000510025099
29989061,922000000,CDXL,5.6,0.184,2017/1/3 6:43,20170103CDLG000510025100
29989074,922000006,CDXL,2.58,1.279,2017/1/3 6:43,20170103CDLG000510025100
30006039,915010001,CDXL,11.58,1.062,2017/1/3 6:43,20170103CDLG000510025100
29989540,924020000,CDXL,11.57,0.778,2017/1/3 6:43,20170103CDLG000510025100
29989058,922000001,CDXL,1.98,1.182,2017/1/3 6:43,20170103CDLG000510025100
30023197,922000003,CDXL,6.8,1.644,2017/1/3 6:43,20170103CDLG000510025100
29989061,922000000,CDXL,5.6,0.502,2017/1/3 6:45,20170103CDLG000510025101
29989074,922000006,CDXL,2.58,1.279,2017/1/3 6:45,20170103CDLG000510025101
30023192,922000000,CDXL,9.62,0.2,2017/1/3 6:45,20170103CDLG000510025101
30173851,920090000,CDXL,9.62,0.76,2017/1/3 6:45,20170103CDLG000510025101
29989057,922000001,CDXL,2.38,1.933,2017/1/3 6:45,20170103CDLG000510025101
30214819,925090000,CDXL,51.42,1.012,2017/1/3 6:45,20170103CDLG000510025101
29989060,922000000,CDXL,9.59,0.321,2017/1/3 6:45,20170103CDLG000510025101
30173851,920090000,CDXL,9.62,1.05,2017/1/3 6:48,20170103CDLG000510025102
30007902,910000000,CDXL,7.12,1,2017/1/3 6:49,20170103CDLG000510025103
30214802,925090000,CDXL,27.37,0.218,2017/1/3 6:51,20170103CDLG000510025104
30214802,925090000,CDXL,27.42,1.493,2017/1/3 6:52,20170103CDLG000510025105
29989076,922000006,CDXL,3.58,3.38,2017/1/3 6:52,20170103CDLG000510025105
